Time,Sensor 1,Sensor 2,Type,Concentration
698,0.633354937,0.357725264,2,0.6
699,0.63293687,0.357074665,2,0.6
700,0.632047319,0.356751656,2,0.6
701,0.63070739,0.35642243,2,0.6
702,0.630521541,0.356485368,2,0.6
703,0.630139396,0.356369598,2,0.6
704,0.629738405,0.356062361,2,0.6
705,0.629024409,0.355838232,2,0.6
706,0.628449586,0.35561277,2,0.6
707,0.62706973,0.35501157,2,0.6
708,0.626061332,0.354661152,2,0.6
709,0.625056324,0.354801157,2,0.6
710,0.625040259,0.354657043,2,0.6
711,0.624425884,0.354390446,2,0.6
712,0.623863959,0.35408134,2,0.6
713,0.623167979,0.353691136,2,0.6
714,0.622662307,0.352941554,2,0.6
715,0.620543154,0.352575125,2,0.6
716,0.619322962,0.352410241,2,0.6
717,0.61916688,0.352374298,2,0.6
718,0.61831782,0.352097612,2,0.6
719,0.617699878,0.351763398,2,0.6
720,0.616842895,0.351354593,2,0.6
721,0.61605225,0.350620832,2,0.6
722,0.614721411,0.350206249,2,0.6
723,0.613046895,0.34978567,2,0.6
724,0.612710789,0.34979539,2,0.6
725,0.612090913,0.349489677,2,0.6
726,0.611265584,0.349273843,2,0.6
727,0.610529355,0.348995433,2,0.6
728,0.609812988,0.348706684,2,0.6
729,0.608174578,0.347961247,2,0.6
730,0.606959285,0.347497382,2,0.6
731,0.605747899,0.347520893,2,0.6
732,0.605636513,0.34718383,2,0.6
733,0.605031693,0.346907785,2,0.6
734,0.604399428,0.346670598,2,0.6
735,0.603692829,0.346309482,2,0.6
736,0.60305843,0.345649167,2,0.6
737,0.60124835,0.345242939,2,0.6
738,0.60013283,0.344918385,2,0.6
739,0.599915014,0.345077171,2,0.6
740,0.599345179,0.344675966,2,0.6
741,0.598612854,0.34430855,2,0.6
742,0.597945111,0.343923204,2,0.6
743,0.597213736,0.343784109,2,0.6
744,0.595732827,0.342895251,2,0.6
745,0.594602386,0.342580033,2,0.6
746,0.593783519,0.342549139,2,0.6
747,0.593606692,0.342245136,2,0.6
748,0.593031371,0.341938563,2,0.6
749,0.592440799,0.341653151,2,0.6
750,0.59182468,0.341335483,2,0.6
751,0.590383863,0.340639061,2,0.6
752,0.589481203,0.34014483,2,0.6
753,0.58825055,0.340174992,2,0.6
754,0.588406211,0.339940143,2,0.6
755,0.587967825,0.339653912,2,0.6
756,0.587438903,0.339359886,2,0.6
757,0.586809519,0.339008733,2,0.6
758,0.586171988,0.338273271,2,0.6
759,0.584439326,0.337771624,2,0.6
760,0.583313201,0.337394906,2,0.6
761,0.583277852,0.337487196,2,0.6
762,0.58276073,0.337263123,2,0.6
763,0.582336243,0.336985255,2,0.6
764,0.58182379,0.336726763,2,0.6
765,0.581229929,0.336256569,2,0.6
766,0.580669912,0.335697309,2,0.6
767,0.578747408,0.33533744,2,0.6
768,0.578634848,0.335328663,2,0.6
769,0.578353941,0.335042866,2,0.6
770,0.577913232,0.33477931,2,0.6
771,0.577245876,0.334465955,2,0.6
772,0.576935057,0.334255817,2,0.6
773,0.575691267,0.333537134,2,0.6
774,0.574704338,0.33316933,2,0.6
775,0.57382382,0.333237407,2,0.6
776,0.573896829,0.332945864,2,0.6
777,0.573475366,0.332761232,2,0.6
778,0.573057788,0.332484105,2,0.6
779,0.572652204,0.332246192,2,0.6
780,0.572312459,0.331696364,2,0.6
781,0.570868227,0.331379371,2,0.6
782,0.569967707,0.331010141,2,0.6
783,0.570036543,0.331129127,2,0.6
784,0.569776831,0.330931075,2,0.6
785,0.56933696,0.3307124,2,0.6
786,0.569072241,0.330454907,2,0.6
787,0.568653694,0.329890788,2,0.6
788,0.568056503,0.32946097,2,0.6
789,0.566550221,0.32910885,2,0.6
790,0.566444155,0.329099899,2,0.6
791,0.566204259,0.328871987,2,0.6
792,0.565905815,0.328797598,2,0.6
793,0.565641545,0.328659019,2,0.6
794,0.565356519,0.328372611,2,0.6
795,0.564170575,0.327734954,2,0.6
796,0.563450123,0.327379594,2,0.6
797,0.562766333,0.32745205,2,0.6
798,0.563059278,0.327314018,2,0.6
799,0.562676258,0.327096821,2,0.6
800,0.562481058,0.326862665,2,0.6
801,0.562070259,0.326585454,2,0.6
802,0.561832357,0.325983908,2,0.6
803,0.560657838,0.325725414,2,0.6
804,0.560029411,0.325489513,2,0.6
805,0.560672223,0.325783209,2,0.6
806,0.560863026,0.325713927,2,0.6
807,0.560992308,0.325642486,2,0.6
808,0.560882751,0.325431671,2,0.6
809,0.560727751,0.32526487,2,0.6
810,0.559666989,0.32458511,2,0.6
811,0.559081094,0.324233609,2,0.6
812,0.558625365,0.324306532,2,0.6
813,0.559026337,0.324080935,2,0.6
814,0.55872694,0.32379624,2,0.6
815,0.558643023,0.32358505,2,0.6
816,0.558376115,0.323329759,2,0.6
817,0.557495825,0.323040278,2,0.6
818,0.556751839,0.32239299,2,0.6
819,0.556000583,0.322451692,2,0.6
820,0.556209595,0.322256435,2,0.6
821,0.556129647,0.32204179,2,0.6
822,0.555827657,0.321805036,2,0.6
823,0.555675309,0.321621352,2,0.6
824,0.555394027,0.32095795,2,0.6
825,0.554195906,0.320614089,2,0.6
826,0.553370768,0.320346729,2,0.6
827,0.553686735,0.320534285,2,0.6
828,0.553639642,0.320415488,2,0.6
829,0.553499081,0.320279747,2,0.6
830,0.553393855,0.320126602,2,0.6
831,0.553037589,0.319913585,2,0.6
832,0.552020774,0.319272262,2,0.6
833,0.551386906,0.318968675,2,0.6
834,0.550957067,0.319131762,2,0.6
835,0.551406658,0.318993494,2,0.6
836,0.551237058,0.318699528,2,0.6
837,0.551085715,0.318597163,2,0.6
838,0.550942439,0.318358696,2,0.6
839,0.55018922,0.318087796,2,0.6
840,0.549392856,0.317411592,2,0.6
841,0.548698783,0.317531041,2,0.6
842,0.549119435,0.317414596,2,0.6
843,0.549123352,0.317310623,2,0.6
844,0.548944494,0.317026979,2,0.6
845,0.548820177,0.316893057,2,0.6
846,0.548640234,0.316281164,2,0.6
847,0.547586996,0.315999187,2,0.6
848,0.546909214,0.315700179,2,0.6
849,0.547182397,0.3158347,2,0.6
850,0.547168458,0.315621341,2,0.6
851,0.547026887,0.315480124,2,0.6
852,0.546896074,0.315237371,2,0.6
853,0.546608996,0.315140622,2,0.6
854,0.546310205,0.314605639,2,0.6
855,0.545192015,0.314353949,2,0.6
856,0.545203326,0.314526076,2,0.6
857,0.545372351,0.31438162,2,0.6
858,0.545316833,0.314221879,2,0.6
859,0.545130068,0.31399334,2,0.6
860,0.545121679,0.313850948,2,0.6
861,0.545007718,0.313737597,2,0.6
862,0.543846677,0.313089351,2,0.6
863,0.543274706,0.313180843,2,0.6
864,0.543591577,0.312983961,2,0.6
865,0.543543707,0.312873923,2,0.6
866,0.543554907,0.312688407,2,0.6
867,0.543496449,0.312578678,2,0.6
868,0.54344578,0.31203135,2,0.8
869,0.542378744,0.311791368,2,0.8
870,0.541733516,0.311679364,2,0.8
871,0.542157277,0.311864796,2,0.8
872,0.542227295,0.311795988,2,0.8
873,0.542258455,0.311690343,2,0.8
874,0.542179333,0.311584112,2,0.8
875,0.542108494,0.311525894,2,0.8
876,0.541166539,0.311072424,2,0.8
877,0.540770464,0.310954226,2,0.8
878,0.540343111,0.31121002,2,0.8
879,0.540939746,0.311404475,2,0.8
880,0.540997595,0.311527372,2,0.8
881,0.541050781,0.311673747,2,0.8
882,0.541053523,0.311771972,2,0.8
883,0.541215981,0.311650552,2,0.8
884,0.540164455,0.311781475,2,0.8
885,0.539788161,0.312108342,2,0.8
886,0.540390923,0.312723801,2,0.8
887,0.540714164,0.313145501,2,0.8
888,0.541014084,0.313554138,2,0.8
889,0.541304856,0.314096397,2,0.8
890,0.541652788,0.314302334,2,0.8
891,0.541177826,0.314739619,2,0.8
892,0.541092589,0.315246456,2,0.8
893,0.542000043,0.316303006,2,0.8
894,0.54267349,0.317047742,2,0.8
895,0.543383384,0.317851955,2,0.8
896,0.544125514,0.318680378,2,0.8
897,0.544791308,0.319637157,2,0.8
898,0.544945433,0.319973755,2,0.8
899,0.545388662,0.320816461,2,0.8
900,0.546279403,0.322246174,2,0.8
901,0.547902057,0.323299128,2,0.8
902,0.549128237,0.32442724,2,0.8
903,0.550452121,0.325535092,2,0.8
904,0.551729216,0.326778275,2,0.8
905,0.553431754,0.327838793,2,0.8
906,0.553725682,0.328775504,2,0.8
907,0.554940184,0.330330161,2,0.8
908,0.557202477,0.331911629,2,0.8
909,0.559194264,0.33334166,2,0.8
910,0.561134691,0.334757429,2,0.8
911,0.563170876,0.336282669,2,0.8
912,0.565271206,0.33749676,2,0.8
913,0.566626712,0.339051171,2,0.8
914,0.56840676,0.340620515,2,0.8
915,0.571294238,0.342593386,2,0.8
916,0.573951758,0.344360666,2,0.8
917,0.576680315,0.346098429,2,0.8
918,0.5793766,0.347877663,2,0.8
919,0.582045648,0.349659674,2,0.8
920,0.584114504,0.351135803,2,0.8
921,0.586527201,0.352977294,2,0.8
922,0.589173615,0.355278108,2,0.8
923,0.592949212,0.357337306,2,0.8
924,0.596092397,0.359379299,2,0.8
925,0.599356191,0.36139147,2,0.8
926,0.602609705,0.363342807,2,0.8
927,0.605181879,0.365273922,2,0.8
928,0.60813371,0.366880551,2,0.8
929,0.611057068,0.369280146,2,0.8
930,0.615194056,0.371573449,2,0.8
931,0.618918596,0.373727643,2,0.8
932,0.622574776,0.375835033,2,0.8
933,0.626193982,0.37812131,2,0.8
934,0.629838779,0.379847045,2,0.8
935,0.632505036,0.382019485,2,0.8
936,0.635710194,0.384248193,2,0.8
937,0.640013807,0.386992008,2,0.8
938,0.6438932,0.389233861,2,0.8
939,0.647818568,0.391506458,2,0.8
940,0.651687189,0.393833584,2,0.8
941,0.655391754,0.396120369,2,0.8
942,0.65910682,0.397558059,2,0.8
943,0.66201692,0.399324878,2,0.8
944,0.666267047,0.401529737,2,0.8
945,0.670561313,0.403133084,2,0.8
946,0.674519693,0.404589255,2,0.8
947,0.678371997,0.405968848,2,0.8
948,0.682023228,0.407036135,2,0.8
949,0.685303605,0.408288356,2,0.8
950,0.687807364,0.40841956,2,0.8
951,0.690686056,0.409630472,2,0.8
952,0.694503919,0.410460179,2,0.8
953,0.697760867,0.411099687,2,0.8
954,0.70069621,0.411626974,2,0.8
955,0.70341013,0.412100814,2,0.8
956,0.705938502,0.411980267,2,0.8
957,0.707170571,0.412262115,2,0.8
958,0.708775394,0.412538907,2,0.8
959,0.711288938,0.413188064,2,0.8
960,0.713040963,0.41328161,2,0.8
961,0.714682086,0.413518651,2,0.8
962,0.716150191,0.413579854,2,0.8
963,0.717352746,0.413404592,2,0.8
964,0.717212276,0.412988932,2,0.8
965,0.717650296,0.412701524,2,0.8
966,0.717949925,0.412966343,2,0.8
967,0.719441029,0.412914273,2,0.8
968,0.719985602,0.412584324,2,0.8
969,0.720281899,0.412228938,2,0.8
970,0.720388882,0.411852765,2,0.8
971,0.719547326,0.411347336,2,0.8
972,0.718993909,0.410531326,2,0.8
973,0.718218363,0.410598946,2,0.8
974,0.718531921,0.410249388,2,0.8
975,0.718243531,0.409881108,2,0.8
976,0.717670447,0.409388317,2,0.8
977,0.716933524,0.408930022,2,0.8
978,0.716257266,0.407995838,2,0.8
979,0.714330604,0.407324037,2,0.8
980,0.712678885,0.40681742,2,0.8
981,0.712326663,0.406701922,2,0.8
982,0.71165511,0.406127028,2,0.8
983,0.71061953,0.405558488,2,0.8
984,0.709634583,0.405056441,2,0.8
985,0.708490475,0.404760421,2,0.8
986,0.706542634,0.403482938,2,0.8
987,0.704623985,0.402827856,2,0.8
988,0.70341634,0.4026725,2,0.8
989,0.702626247,0.402266253,2,0.8
990,0.701552229,0.401627796,2,0.8
991,0.7001531,0.401091047,2,0.8
992,0.698831712,0.40044263,2,0.8
993,0.696596744,0.399596308,2,0.8
994,0.694932752,0.398517646,2,0.8
995,0.69312532,0.398248183,2,0.8
996,0.692471762,0.397618878,2,0.8
997,0.691221488,0.397104192,2,0.8
998,0.689866359,0.396444378,2,0.8
999,0.688374794,0.395826212,2,0.8
1000,0.686881885,0.394678356,2,0.8
1001,0.684305166,0.394136491,2,0.8
1002,0.68231286,0.393389598,2,0.8
1003,0.681413139,0.393312379,2,0.8
1004,0.680117082,0.392739391,2,0.8
1005,0.678777583,0.392138632,2,0.8
1006,0.67725751,0.391483751,2,0.8
1007,0.675739092,0.390752918,2,0.8
1008,0.674236274,0.389560311,2,0.8
1009,0.671378871,0.388767771,2,0.8
1010,0.670275949,0.388582653,2,0.8
1011,0.669113391,0.388085195,2,0.8
1012,0.667852333,0.387555431,2,0.8
1013,0.66646872,0.386960271,2,0.8
1014,0.665057983,0.386242445,2,0.8
1015,0.662862202,0.385098877,2,0.8
1016,0.660989909,0.384224431,2,0.8
1017,0.659156922,0.383990714,2,0.8
1018,0.658543146,0.383415666,2,0.8
1019,0.657267932,0.382823521,2,0.8
1020,0.655926081,0.382153897,2,0.8
1021,0.654611106,0.38152171,2,0.8
1022,0.653205371,0.380450102,2,0.8
1023,0.650782939,0.379691111,2,0.8
1024,0.648866497,0.378940306,2,0.8
1025,0.648138168,0.378764933,2,0.8
1026,0.647018679,0.378207439,2,0.8
1027,0.645882247,0.377702689,2,0.8
1028,0.644752849,0.377112958,2,0.8
1029,0.643408059,0.376472754,2,0.8
1030,0.642213599,0.375446407,2,0.8
1031,0.639473858,0.374871747,2,0.8
1032,0.638780939,0.374661787,2,0.8
1033,0.637690964,0.374187369,2,0.8
1034,0.636627108,0.373541556,2,0.8
1035,0.635308679,0.373051815,2,0.8
1036,0.634247336,0.372470619,2,0.8
1037,0.633423392,0.371592856,2,0.8
1038,0.630844603,0.370697722,2,0.8
1039,0.62931041,0.370326011,2,0.8
1040,0.628734251,0.369865754,2,0.8
1041,0.62778586,0.369460016,2,0.8
1042,0.626914756,0.368816398,2,0.8
1043,0.62586099,0.368297731,2,0.8
1044,0.624875036,0.367375598,2,0.8
1045,0.622977923,0.36678179,2,0.8
1046,0.62151609,0.366126384,2,0.8
1047,0.620895358,0.366074299,2,0.8
1048,0.620177647,0.365581343,2,0.8
1049,0.619340839,0.365049393,2,0.8
1050,0.618502968,0.364460618,2,0.8
1051,0.617326221,0.363941498,2,0.8
1052,0.615641991,0.363035572,2,0.8
1053,0.614214951,0.362356726,2,0.8
1054,0.612822547,0.362263346,2,0.8
1055,0.612829124,0.361804542,2,0.8
1056,0.611997039,0.361418636,2,0.8
1057,0.611358555,0.361004984,2,0.8
1058,0.610467768,0.360542016,2,0.8
1059,0.609305106,0.360122504,2,0.8
1060,0.607557633,0.359018047,2,0.8
1061,0.606468343,0.358891053,2,0.8
1062,0.606236402,0.358511134,2,0.8
1063,0.605629964,0.358038908,2,0.8
1064,0.604905066,0.357504755,2,0.8
1065,0.604139866,0.357095263,2,0.8
1066,0.603331612,0.356312678,2,0.8
1067,0.601685222,0.355748764,2,0.8
1068,0.600380479,0.355207259,2,0.8
1069,0.600145225,0.355238833,2,0.8
1070,0.599595088,0.354828286,2,0.8
1071,0.598947785,0.354332042,2,0.8
1072,0.598281066,0.353977111,2,0.8
1073,0.597596608,0.353611001,2,0.8
1074,0.596039699,0.352765032,2,0.8
1075,0.595082106,0.352281772,2,0.8
1076,0.594010658,0.352238763,2,0.8
1077,0.594099966,0.351921747,2,0.8
1078,0.59357655,0.351589891,2,0.8
1079,0.59307848,0.351243585,2,0.8
1080,0.592447426,0.350729257,2,0.8
1081,0.591961388,0.349925682,2,0.8
1082,0.589952957,0.34926122,2,0.8
1083,0.588878124,0.348912473,2,0.8
1084,0.588908729,0.348743222,2,0.8
1085,0.588459216,0.348404099,2,0.8
1086,0.587953257,0.348069998,2,0.8
1087,0.587407526,0.347658897,2,0.8
1088,0.586869255,0.347431417,2,0.8
1089,0.585457664,0.346448489,2,0.8
1090,0.584396533,0.346026197,2,0.8
1091,0.58377354,0.346083587,2,0.8
1092,0.58381358,0.345698236,2,0.8
1093,0.583373077,0.345336544,2,0.8
1094,0.5828521,0.344961425,2,0.8
1095,0.582331753,0.344533706,2,0.8
1096,0.581120617,0.34362593,2,0.8
1097,0.580039315,0.343050922,2,0.8
1098,0.5790812,0.343095157,2,0.8
1099,0.579300564,0.342821041,2,0.8
1100,0.579041388,0.342562128,2,0.8
1101,0.57867054,0.342166191,2,0.8
1102,0.578167876,0.341849194,2,0.8
1103,0.577713922,0.341110037,2,0.8
1104,0.57635068,0.340644143,2,0.8
1105,0.575458869,0.340238132,2,0.8
1106,0.5755907,0.340322716,2,0.8
1107,0.575242497,0.339967058,2,0.8
1108,0.574786968,0.339565995,2,0.8
1109,0.574333155,0.339283341,2,0.8
1110,0.573900567,0.338528435,2,0.8
1111,0.573142662,0.338168036,2,0.8
1112,0.571795304,0.337770021,2,0.8
1113,0.571817446,0.337776967,2,0.8
1114,0.571662853,0.337526883,2,0.8
1115,0.571417762,0.337201658,2,0.8
1116,0.571088222,0.336940946,2,0.8
1117,0.570846092,0.336660319,2,0.8
1118,0.569588283,0.335965329,2,0.8
1119,0.568843444,0.335502562,2,0.8
1120,0.568079943,0.335563191,2,0.8
1121,0.568507174,0.3353008,2,0.8
1122,0.568065105,0.335016361,2,0.8
1123,0.56798081,0.33478133,2,0.8
1124,0.567656917,0.334472301,2,0.8
1125,0.567595285,0.333895262,2,0.8
1126,0.565824226,0.333355179,2,0.8
1127,0.565101141,0.333230839,2,0.8
1128,0.565344741,0.333173988,2,0.8
1129,0.565188721,0.332817144,2,0.8
1130,0.564925582,0.332610083,2,0.8
1131,0.56461363,0.332354353,2,0.8
1132,0.564352707,0.331739297,2,0.8
1133,0.563273742,0.331384633,2,0.8
1134,0.562423437,0.331084276,2,0.8
1135,0.56258029,0.331216971,2,0.8
1136,0.562467769,0.330975724,2,0.8
1137,0.562348806,0.330664649,2,0.8
1138,0.562063607,0.330459161,2,0.8
1139,0.561920776,0.330157583,2,0.8
1140,0.560885846,0.329486892,2,0.8
1141,0.560197442,0.32910401,2,0.8
1142,0.559652822,0.329160419,2,0.8
1143,0.560048553,0.329026104,2,0.8
1144,0.559853283,0.328766402,2,0.8
1145,0.559779753,0.32846439,2,0.8
1146,0.559549485,0.328292202,2,0.8
1147,0.558844827,0.328019164,2,0.8
1148,0.557959174,0.327307343,2,0.8
1149,0.557358029,0.327358989,2,0.8
1150,0.557650756,0.327159635,2,0.8
1151,0.557486591,0.326930198,2,0.8
1152,0.557367013,0.326579969,2,0.8
1153,0.557142002,0.326439407,2,0.8
1154,0.556985792,0.32585869,2,0.8
1155,0.555854606,0.325561279,2,0.8
1156,0.55514736,0.325359596,2,0.8
1157,0.555422389,0.325492853,2,1
1158,0.555397155,0.325229182,2,1
1159,0.555252402,0.325007528,2,1
1160,0.555045127,0.324803097,2,1
1161,0.554744119,0.324613661,2,1
1162,0.554085913,0.323990723,2,1
1163,0.553086663,0.323760799,2,1
1164,0.553105431,0.324087121,2,1
1165,0.553355375,0.324218613,2,1
1166,0.553353853,0.324218894,2,1
1167,0.55331097,0.324303186,2,1
1168,0.553266614,0.324450633,2,1
1169,0.552410955,0.324318368,2,1
1170,0.551959882,0.324442832,2,1
1171,0.55161002,0.325080644,2,1
1172,0.552195876,0.325595721,2,1
1173,0.552338906,0.326183265,2,1
1174,0.552559581,0.326837224,2,1
1175,0.552731696,0.327403382,2,1
1176,0.552949097,0.327787322,2,1
1177,0.552346168,0.328570784,2,1
1178,0.552137065,0.329401214,2,1
1179,0.553086287,0.330743048,2,1
1180,0.553798125,0.331796866,2,1
1181,0.554523142,0.332988938,2,1
1182,0.555399566,0.334237037,2,1
1183,0.556249406,0.33578178,2,1
1184,0.556648098,0.336629672,2,1
1185,0.557197602,0.338134975,2,1
1186,0.558498929,0.340174702,2,1
1187,0.560201211,0.342006547,2,1
1188,0.56177513,0.343991917,2,1
1189,0.56358624,0.346008805,2,1
1190,0.565444477,0.348141668,2,1
1191,0.566728382,0.350208887,2,1
1192,0.568525198,0.352118402,2,1
1193,0.570509128,0.354914928,2,1
1194,0.573699684,0.357445294,2,1
1195,0.576569138,0.360101845,2,1
1196,0.579499268,0.362688833,2,1
1197,0.582605394,0.365334129,2,1
1198,0.585605724,0.367602317,2,1
1199,0.587910293,0.370420219,2,1
1200,0.590782581,0.373249278,2,1
1201,0.594952601,0.376577132,2,1
1202,0.598948146,0.379583513,2,1
1203,0.60296683,0.382699316,2,1
1204,0.607150048,0.385936477,2,1
1205,0.611414559,0.38874761,2,1
1206,0.615726853,0.391722307,2,1
1207,0.619005283,0.394769659,2,1
1208,0.624058422,0.398354224,2,1
1209,0.629044885,0.401817824,2,1
1210,0.634187543,0.405204374,2,1
1211,0.639048439,0.408643282,2,1
1212,0.644410659,0.412082584,2,1
1213,0.648773165,0.415095071,2,1
1214,0.653907484,0.418342804,2,1
1215,0.658966838,0.42223483,2,1
1216,0.665175865,0.425581324,2,1
1217,0.670731873,0.429141547,2,1
1218,0.676616072,0.432630662,2,1
1219,0.682386767,0.436090787,2,1
1220,0.688405555,0.439208511,2,1
1221,0.692687401,0.442435118,2,1
1222,0.697900823,0.446217165,2,1
1223,0.704291557,0.450002491,2,1
1224,0.710045655,0.4534901,2,1
1225,0.715867046,0.456991352,2,1
1226,0.721555934,0.460529393,2,1
1227,0.72721507,0.46368382,2,1
1228,0.731660377,0.467287223,2,1
1229,0.736911783,0.470983375,2,1
1230,0.743205825,0.475004597,2,1
1231,0.749025151,0.478317344,2,1
1232,0.754781067,0.481226965,2,1
1233,0.760346959,0.483782854,2,1
1234,0.765797045,0.48619854,2,1
1235,0.770080678,0.487652461,2,1
1236,0.774789616,0.489282669,2,1
1237,0.779487028,0.491421422,2,1
1238,0.785393554,0.493001088,2,1
1239,0.790096097,0.494326756,2,1
1240,0.79469357,0.495291839,2,1
1241,0.798901124,0.495805839,2,1
1242,0.803050858,0.496134464,2,1
1243,0.805088696,0.496174442,2,1
1244,0.807983182,0.496766309,2,1
1245,0.81183804,0.497091284,2,1
1246,0.814798342,0.497070532,2,1
1247,0.817188259,0.496752629,2,1
1248,0.819288187,0.496636014,2,1
1249,0.821329311,0.49581916,2,1
1250,0.821772399,0.495286893,2,1
1251,0.822458639,0.494727504,2,1
1252,0.824080486,0.494889582,2,1
1253,0.825186228,0.494382269,2,1
1254,0.825678518,0.493591154,2,1
1255,0.826111884,0.492830679,2,1
1256,0.826161598,0.4919838,2,1
1257,0.824766988,0.490576506,2,1
1258,0.82415526,0.489471377,2,1
1259,0.823182782,0.489051904,2,1
1260,0.823550671,0.488285463,2,1
1261,0.82284185,0.487328433,2,1
1262,0.821951383,0.486504302,2,1
1263,0.820890307,0.485583152,2,1
1264,0.819626251,0.484116753,2,1
1265,0.817011495,0.482658522,2,1
1266,0.814803908,0.481466706,2,1
1267,0.814118475,0.480981139,2,1
1268,0.812505686,0.479787888,2,1
1269,0.810906417,0.478740897,2,1
1270,0.809201335,0.477554545,2,1
1271,0.807345806,0.476550151,2,1
1272,0.804933456,0.47470651,2,1
1273,0.801607133,0.473577845,2,1
1274,0.799830925,0.47289375,2,1
1275,0.798134964,0.471904413,2,1
1276,0.796268742,0.470658331,2,1
1277,0.794034454,0.469443185,2,1
1278,0.791704154,0.468162602,2,1
1279,0.78964174,0.4665646,2,1
1280,0.785789911,0.465300141,2,1
1281,0.782720088,0.464384943,2,1
1282,0.78135179,0.463542118,2,1
1283,0.779214802,0.462466181,2,1
1284,0.776928784,0.461286841,2,1
1285,0.77451613,0.460084576,2,1
1286,0.772260159,0.458461577,2,1
1287,0.769576784,0.457208167,2,1
1288,0.765962012,0.455894537,2,1
1289,0.764062224,0.455242541,2,1
1290,0.762017504,0.454189991,2,1
1291,0.759893566,0.45302071,2,1
1292,0.757294921,0.451770755,2,1
1293,0.754974262,0.450640053,2,1
1294,0.751649917,0.449043088,2,1
1295,0.748947252,0.447722804,2,1
1296,0.746357375,0.447161558,2,1
1297,0.745020061,0.446112581,2,1
1298,0.742960915,0.444909829,2,1
1299,0.740703675,0.443667389,2,1
1300,0.738510766,0.442753463,2,1
1301,0.736514606,0.441211595,2,1
1302,0.7329913,0.439990291,2,1
1303,0.730149582,0.438914538,2,1
1304,0.728895568,0.438302377,2,1
1305,0.726984108,0.437268168,2,1
1306,0.724976725,0.436159639,2,1
1307,0.722907303,0.434988798,2,1
1308,0.720827472,0.433422414,2,1
1309,0.718558849,0.43228274,2,1
1310,0.715207138,0.431103268,2,1
1311,0.713563338,0.430490874,2,1
1312,0.71188354,0.429455508,2,1
1313,0.710024433,0.428363318,2,1
1314,0.708136297,0.427387369,2,1
1315,0.706359342,0.426401012,2,1
1316,0.703445735,0.424914281,2,1
1317,0.701103788,0.42381292,2,1
1318,0.698816164,0.423230116,2,1
1319,0.697815305,0.422387897,2,1
1320,0.696186905,0.421542419,2,1
1321,0.694525426,0.420664186,2,1
1322,0.692839145,0.41955507,2,1
1323,0.691217669,0.418119106,2,1
1324,0.688024254,0.417083611,2,1
1325,0.685774348,0.416277441,2,1
1326,0.684806989,0.415576022,2,1
1327,0.683356721,0.414630816,2,1
1328,0.681846836,0.41375436,2,1
1329,0.680280524,0.412956593,2,1
1330,0.6786779,0.411781487,2,1
1331,0.677101805,0.410641251,2,1
1332,0.674128529,0.409705669,2,1
1333,0.673015676,0.409378576,2,1
1334,0.67170815,0.408557212,2,1
1335,0.670361042,0.407646347,2,1
1336,0.668869123,0.406819071,2,1
1337,0.667438469,0.405939919,2,1
1338,0.664988556,0.40467464,2,1
1339,0.663174965,0.403775984,2,1
1340,0.661315177,0.403359805,2,1
1341,0.660562522,0.402566961,2,1
1342,0.659311548,0.401821506,2,1
1343,0.657840802,0.400864216,2,1
1344,0.656582946,0.400032773,2,1
1345,0.65537098,0.398795772,2,1
1346,0.65281159,0.397899266,2,1
1347,0.650969977,0.397211878,2,1
1348,0.650246401,0.396891587,2,1
1349,0.649155527,0.396206702,2,1
1350,0.647967147,0.395452429,2,1
1351,0.646694282,0.394670266,2,1
1352,0.645308185,0.393366203,2,1
1353,0.643695547,0.392633965,2,1
1354,0.641510561,0.391849453,2,1
1355,0.640898878,0.391600891,2,1
1356,0.640040422,0.390989053,2,1
1357,0.639016673,0.390340592,2,1
1358,0.63789513,0.38957888,2,1
1359,0.636866922,0.388844211,2,1
1360,0.634758913,0.387570757,2,1
1361,0.633451487,0.386882496,2,1
1362,0.632079637,0.386577876,2,1
1363,0.6318224,0.385879126,2,1
1364,0.630701766,0.385270732,2,1
1365,0.629880702,0.384648365,2,1
1366,0.628866235,0.383992711,2,1
1367,0.627997139,0.382873089,2,1
1368,0.625789116,0.382174083,2,1
1369,0.624363781,0.381466867,2,1
1370,0.623976747,0.381195803,2,1
1371,0.623177294,0.380542604,2,1
1372,0.622353359,0.379980278,2,1
1373,0.621484041,0.379319153,2,1
1374,0.620550816,0.378418761,2,1
1375,0.619515655,0.377589796,2,1
1376,0.617410971,0.376884168,2,1
1377,0.616918538,0.376668409,2,1
1378,0.616250415,0.376198041,2,1
1379,0.615433808,0.375565325,2,1
1380,0.61454739,0.374979226,2,1
1381,0.613781812,0.374379808,2,1
1382,0.611938823,0.373377215,2,1
1383,0.610841184,0.372759718,2,1
1384,0.609701433,0.372617606,2,1
1385,0.609763635,0.37214048,2,1
1386,0.609072087,0.371571705,2,1
1387,0.60846049,0.371051621,2,1
1388,0.607760165,0.370489836,2,1
1389,0.607168125,0.369982304,2,1
1390,0.605212416,0.368905808,2,1
1391,0.604181809,0.368745205,2,1
1392,0.604043562,0.368279401,2,1
1393,0.603611263,0.367769517,2,1
1394,0.603068056,0.367277116,2,1
1395,0.602308001,0.366912851,2,1
1396,0.601731685,0.366048781,2,1
1397,0.600247539,0.365473439,2,1
1398,0.599118644,0.364947743,2,1
1399,0.598984627,0.364824413,2,1
1400,0.598537506,0.364551717,2,1
