Time,Sensor 1,Sensor 2,Type,Concentration
743,0.621863103,0.398770218,5,3
744,0.620588498,0.398782891,5,3
745,0.620690299,0.398341225,5,3
746,0.619952556,0.397984255,5,3
747,0.619265569,0.397688174,5,3
748,0.618449734,0.397326155,5,3
749,0.61683936,0.396759326,5,3
750,0.615592812,0.395942209,5,3
751,0.614337073,0.395882589,5,3
752,0.61418028,0.395448512,5,3
753,0.613640028,0.394792355,5,3
754,0.61291885,0.394337637,5,3
755,0.612170432,0.393791313,5,3
756,0.611375005,0.392867406,5,3
757,0.60965669,0.39221929,5,3
758,0.608383733,0.391701613,5,3
759,0.608209439,0.391659079,5,3
760,0.607603029,0.391330026,5,3
761,0.606901681,0.3910157,5,3
762,0.606253538,0.390672058,5,3
763,0.605458425,0.390049767,5,3
764,0.60462272,0.389499692,5,3
765,0.602712227,0.389000913,5,3
766,0.602413765,0.388836554,5,3
767,0.601879143,0.388450732,5,3
768,0.601182089,0.388040521,5,3
769,0.600386542,0.387665421,5,3
770,0.599901458,0.38725964,5,3
771,0.598364841,0.386494098,5,3
772,0.59738978,0.385998301,5,3
773,0.596367879,0.386092251,5,3
774,0.596574017,0.385674926,5,3
775,0.596025456,0.385357572,5,3
776,0.595550098,0.385006903,5,3
777,0.595038555,0.384630186,5,3
778,0.594659246,0.384141952,5,3
779,0.592842725,0.383270696,5,3
780,0.591827437,0.383045461,5,3
781,0.591890159,0.382941116,5,3
782,0.591497857,0.382627395,5,3
783,0.59104013,0.382387054,5,3
784,0.590525197,0.382069788,5,3
785,0.589992232,0.381165567,5,3
786,0.588638035,0.380670274,5,3
787,0.587541412,0.380168278,5,3
788,0.587538273,0.380205231,5,3
789,0.587218012,0.379850548,5,3
790,0.586643663,0.379640416,5,3
791,0.586308051,0.379514328,5,3
792,0.585858673,0.37927511,5,3
793,0.584597546,0.378448598,5,3
794,0.583607344,0.377901463,5,3
795,0.582663197,0.377864193,5,3
796,0.582984592,0.377629728,5,3
797,0.582524076,0.377230359,5,3
798,0.582149371,0.376906119,5,3
799,0.581683988,0.376384464,5,3
800,0.580779745,0.376008011,5,3
801,0.579629168,0.375098392,5,3
802,0.578734339,0.375151268,5,3
803,0.578792185,0.374846446,5,3
804,0.578476951,0.374570566,5,3
805,0.57815567,0.374257529,5,3
806,0.577691874,0.374024607,5,3
807,0.577080732,0.373468107,5,3
808,0.57583665,0.373145783,5,3
809,0.574742694,0.372678679,5,3
810,0.574753227,0.372797747,5,3
811,0.574406653,0.37245436,5,3
812,0.574275202,0.372219657,5,3
813,0.573916675,0.371958043,5,3
814,0.573569817,0.371740364,5,3
815,0.572464535,0.370906624,5,3
816,0.571605573,0.370432796,5,3
817,0.571020204,0.37047671,5,3
818,0.571405495,0.370266805,5,3
819,0.571029344,0.369983833,5,3
820,0.570799944,0.369730897,5,3
821,0.570488629,0.369501125,5,3
822,0.5701428,0.369273464,5,3
823,0.568815989,0.36825186,5,3
824,0.568042131,0.368305535,5,3
825,0.568348863,0.368069775,5,3
826,0.568258672,0.367888583,5,3
827,0.568019766,0.367504367,5,3
828,0.567713933,0.367294523,5,3
829,0.567359713,0.366634901,5,3
830,0.566197074,0.366382747,5,3
831,0.565379136,0.366064889,5,3
832,0.565507173,0.366267553,5,3
833,0.56537736,0.366072439,5,3
834,0.565214224,0.365756632,5,3
835,0.564986296,0.365382714,5,3
836,0.564783038,0.365066574,5,3
837,0.563914345,0.364847123,5,3
838,0.563223369,0.364470469,5,3
839,0.562506161,0.364594558,5,3
840,0.562887099,0.364464963,5,3
841,0.562683127,0.364316418,5,3
842,0.562444121,0.364038,5,3
843,0.562224067,0.363791713,5,3
844,0.562218343,0.363197832,5,3
845,0.560679481,0.362774244,5,3
846,0.560024689,0.362870145,5,3
847,0.560207091,0.362612346,5,3
848,0.560026385,0.362339077,5,3
849,0.559828764,0.362005604,5,3
850,0.559629839,0.361836648,5,3
851,0.559373387,0.361160498,5,3
852,0.558218671,0.360844118,5,3
853,0.557443768,0.360442139,5,3
854,0.557576069,0.360567608,5,3
855,0.557481563,0.360461573,5,3
856,0.557421506,0.360357489,5,3
857,0.557228906,0.360087859,5,3
858,0.557039779,0.359847399,5,3
859,0.556063289,0.359509914,5,3
860,0.55548376,0.358677619,5,3
861,0.554950567,0.358748259,5,3
862,0.555211445,0.358608461,5,3
863,0.555129141,0.358328353,5,3
864,0.554852185,0.358365166,5,3
865,0.554786953,0.358380141,5,3
866,0.554510677,0.358374349,5,3
867,0.553410246,0.35765449,5,3
868,0.552706308,0.357952906,5,3
869,0.553200574,0.357991577,5,3
870,0.553200574,0.357991577,5,3
871,0.553126875,0.358150002,5,3.5
872,0.553006536,0.358278279,5,3.5
873,0.552903182,0.358515057,5,3.5
874,0.552759356,0.358436624,5,3.5
875,0.552457057,0.358553236,5,3.5
876,0.551293193,0.358894718,5,3.5
877,0.551424484,0.359731468,5,3.5
878,0.551758805,0.360391466,5,3.5
879,0.551962572,0.360951102,5,3.5
880,0.552065729,0.361601013,5,3.5
881,0.55230666,0.362300467,5,3.5
882,0.551776805,0.362711521,5,3.5
883,0.551800545,0.363466991,5,3.5
884,0.551924682,0.364823627,5,3.5
885,0.553158233,0.365981993,5,3.5
886,0.553945186,0.36719232,5,3.5
887,0.554775232,0.368363333,5,3.5
888,0.555726362,0.369484636,5,3.5
889,0.55672771,0.370347116,5,3.5
890,0.556721727,0.371544299,5,3.5
891,0.557528182,0.372924201,5,3.5
892,0.559415871,0.374884436,5,3.5
893,0.560973524,0.3764959,5,3.5
894,0.562713992,0.378184634,5,3.5
895,0.564490506,0.379825554,5,3.5
896,0.566371718,0.381587981,5,3.5
897,0.568245064,0.382881274,5,3.5
898,0.569116785,0.38466234,5,3.5
899,0.571683505,0.386970613,5,3.5
900,0.574308023,0.388973557,5,3.5
901,0.577073587,0.391074455,5,3.5
902,0.579728522,0.39312595,5,3.5
903,0.582506021,0.395333491,5,3.5
904,0.584605291,0.397285979,5,3.5
905,0.587212666,0.399542407,5,3.5
906,0.589917068,0.402025242,5,3.5
907,0.593803196,0.40455501,5,3.5
908,0.597455649,0.406961924,5,3.5
909,0.601012466,0.409410949,5,3.5
910,0.604789064,0.411900863,5,3.5
911,0.60872417,0.413818042,5,3.5
912,0.611337072,0.416104085,5,3.5
913,0.614948857,0.418527359,5,3.5
914,0.619572465,0.421421554,5,3.5
915,0.62378271,0.423993527,5,3.5
916,0.628622187,0.427436848,5,3.5
917,0.633006952,0.4301867,5,3.5
918,0.637410894,0.432275187,5,3.5
919,0.641624594,0.434721627,5,3.5
920,0.645220887,0.437166546,5,3.5
921,0.650364944,0.440324469,5,3.5
922,0.655377431,0.443058659,5,3.5
923,0.660311589,0.445892664,5,3.5
924,0.665266299,0.448735898,5,3.5
925,0.670399156,0.451523979,5,3.5
926,0.674704169,0.453874355,5,3.5
927,0.679304653,0.456742659,5,3.5
928,0.684022341,0.459979501,5,3.5
929,0.690017364,0.462929907,5,3.5
930,0.695377418,0.46592915,5,3.5
931,0.701159178,0.468954667,5,3.5
932,0.706223607,0.471341283,5,3.5
933,0.711592139,0.473274075,5,3.5
934,0.715375433,0.4755257,5,3.5
935,0.720169971,0.477754868,5,3.5
936,0.726263643,0.480190485,5,3.5
937,0.73180463,0.482177486,5,3.5
938,0.737286767,0.483884319,5,3.5
939,0.742531799,0.485192617,5,3.5
940,0.747781874,0.485779531,5,3.5
941,0.752398712,0.486684522,5,3.5
942,0.756227159,0.487305163,5,3.5
943,0.761687026,0.488412672,5,3.5
944,0.766599328,0.489085069,5,3.5
945,0.771276421,0.489722098,5,3.5
946,0.775546977,0.490012465,5,3.5
947,0.779365681,0.490107563,5,3.5
948,0.782030427,0.489539462,5,3.5
949,0.784944547,0.489578811,5,3.5
950,0.787714288,0.490185332,5,3.5
951,0.791520219,0.490366528,5,3.5
952,0.793926154,0.490376403,5,3.5
953,0.796482718,0.490304844,5,3.5
954,0.798543098,0.490221418,5,3.5
955,0.800788552,0.489714931,5,3.5
956,0.80046714,0.48873996,5,3.5
957,0.801359043,0.488560462,5,3.5
958,0.803272538,0.488327878,5,3.5
959,0.804354408,0.487973022,5,3.5
960,0.80511465,0.487479667,5,3.5
961,0.805491618,0.487013476,5,3.5
962,0.805803819,0.485816323,5,3.5
963,0.805121539,0.485317162,5,3.5
964,0.804059383,0.484547431,5,3.5
965,0.80430348,0.484347377,5,3.5
966,0.804317834,0.483853166,5,3.5
967,0.803918536,0.483311633,5,3.5
968,0.803306782,0.482958241,5,3.5
969,0.802640747,0.482411301,5,3.5
970,0.800661981,0.481267818,5,3.5
971,0.799147491,0.480182223,5,3.5
972,0.797803499,0.479939015,5,3.5
973,0.797871744,0.479311212,5,3.5
974,0.796855573,0.47842075,5,3.5
975,0.795746876,0.477644643,5,3.5
976,0.794192183,0.476692571,5,3.5
977,0.793160659,0.475408152,5,3.5
978,0.789939504,0.474581921,5,3.5
979,0.788168832,0.474128678,5,3.5
980,0.787417015,0.47365058,5,3.5
981,0.786131074,0.472896331,5,3.5
982,0.784760173,0.471779279,5,3.5
983,0.783107507,0.471290081,5,3.5
984,0.781419296,0.469945892,5,3.5
985,0.778665587,0.469049164,5,3.5
986,0.776560586,0.468231721,5,3.5
987,0.775387417,0.467764943,5,3.5
988,0.774029044,0.467241211,5,3.5
989,0.772444462,0.466449822,5,3.5
990,0.770703982,0.465676239,5,3.5
991,0.768975058,0.464956817,5,3.5
992,0.766398662,0.463697212,5,3.5
993,0.764037449,0.462846551,5,3.5
994,0.761983316,0.462490899,5,3.5
995,0.761171194,0.461621134,5,3.5
996,0.75955597,0.460819978,5,3.5
997,0.758048546,0.459849499,5,3.5
998,0.756300933,0.458951853,5,3.5
999,0.754455082,0.457791796,5,3.5
1000,0.751555397,0.457031662,5,3.5
1001,0.749234467,0.456210072,5,3.5
1002,0.748235731,0.455961215,5,3.5
1003,0.746551004,0.455156505,5,3.5
1004,0.745111286,0.454267968,5,3.5
1005,0.743435996,0.453453052,5,3.5
1006,0.741731591,0.452345451,5,3.5
1007,0.740006936,0.451228906,5,3.5
1008,0.736748291,0.450306931,5,3.5
1009,0.735676952,0.450097981,5,3.5
1010,0.73435568,0.449360926,5,3.5
1011,0.732889524,0.448567883,5,3.5
1012,0.731259213,0.447701284,5,3.5
1013,0.72978908,0.446949278,5,3.5
1014,0.727263847,0.445477214,5,3.5
1015,0.725203287,0.444569024,5,3.5
1016,0.723190413,0.444203134,5,3.5
1017,0.722512678,0.443474052,5,3.5
1018,0.72109193,0.442583876,5,3.5
1019,0.719707256,0.441810757,5,3.5
1020,0.718309669,0.440951517,5,3.5
1021,0.71674905,0.439837606,5,3.5
1022,0.714135345,0.439219801,5,3.5
1023,0.712097752,0.438596996,5,3.5
1024,0.711425438,0.438449517,5,3.5
1025,0.710166586,0.437816363,5,3.5
1026,0.708859982,0.437103528,5,3.5
1027,0.707345974,0.43633542,5,3.5
1028,0.70599233,0.435155904,5,3.5
1029,0.704453779,0.434265678,5,3.5
1030,0.701808007,0.433599231,5,3.5
1031,0.70084056,0.433339446,5,3.5
1032,0.699843858,0.432952697,5,3.5
1033,0.698679388,0.432221796,5,3.5
1034,0.697372515,0.431502944,5,3.5
1035,0.695956143,0.430860004,5,3.5
1036,0.693907737,0.429838011,5,3.5
1037,0.692071394,0.428876003,5,3.5
1038,0.69042987,0.428641735,5,3.5
1039,0.689989305,0.428180015,5,3.5
1040,0.688604306,0.427782367,5,3.5
1041,0.687603659,0.427195873,5,3.5
1042,0.68646535,0.426549889,5,3.5
1043,0.685343523,0.425324467,5,3.5
1044,0.68297269,0.424480833,5,3.5
1045,0.681250411,0.423748047,5,3.5
1046,0.680842535,0.4235803,5,3.5
1047,0.679842425,0.42296627,5,3.5
1048,0.678594629,0.422431458,5,3.5
1049,0.677600278,0.421720491,5,3.5
1050,0.676452607,0.421274418,5,3.5
1051,0.674707295,0.420052877,5,3.5
1052,0.672699944,0.419261927,5,3.5
1053,0.671675583,0.419105437,5,3.5
1054,0.671248959,0.418736709,5,3.5
1055,0.6702459,0.418219483,5,3.5
1056,0.669151444,0.417550315,5,3.5
1057,0.668227738,0.416996859,5,3.5
1058,0.666359023,0.415927311,5,3.5
1059,0.664932919,0.415070811,5,3.5
1060,0.663353912,0.414923338,5,3.5
1061,0.66323646,0.414583598,5,3.5
1062,0.662433595,0.414147669,5,3.5
1063,0.661585415,0.413734867,5,3.5
1064,0.660660317,0.413338382,5,3.5
1065,0.65973453,0.41237316,5,3.5
1066,0.657699057,0.411715134,5,3.5
1067,0.656182639,0.411015437,5,3.5
1068,0.655836361,0.410944937,5,3.5
1069,0.655169104,0.410396654,5,3.5
1070,0.654346272,0.409877372,5,3.5
1071,0.653538129,0.409244629,5,3.5
1072,0.652639976,0.408595685,5,3.5
1073,0.650882277,0.407750291,5,3.5
1074,0.649653321,0.407269325,5,3.5
1075,0.648514264,0.407296382,5,3.5
1076,0.648567383,0.406985853,5,3.5
1077,0.647884536,0.406394678,5,3.5
1078,0.647042785,0.405899896,5,3.5
1079,0.646423425,0.405452236,5,3.5
1080,0.645413439,0.405045417,5,3.5
1081,0.64375904,0.403872009,5,3.5
1082,0.642545138,0.403633991,5,3.5
1083,0.642426315,0.403153057,5,3.5
1084,0.64185983,0.402720373,5,3.5
1085,0.641292692,0.402242006,5,3.5
1086,0.640473012,0.401784944,5,3.5
1087,0.639780432,0.40091134,5,3.5
1088,0.638223441,0.400489481,5,3.5
1089,0.636949122,0.400069651,5,3.5
1090,0.63657959,0.400045887,5,3.5
1091,0.636069312,0.399749036,5,3.5
1092,0.635323217,0.399492928,5,3.5
1093,0.63480143,0.399126983,5,3.5
1094,0.63417149,0.398602572,5,3.5
1095,0.632528171,0.397620348,5,3.5
1096,0.63156426,0.397101597,5,3.5
1097,0.630583048,0.397067863,5,3.5
1098,0.630768569,0.39671756,5,3.5
1099,0.630162894,0.396327135,5,3.5
1100,0.629719866,0.395901577,5,3.5
1101,0.629141886,0.395530222,5,3.5
1102,0.628740168,0.394946089,5,3.5
1103,0.626780051,0.394146532,5,3.5
1104,0.625723172,0.393786583,5,3.5
1105,0.625748225,0.393520601,5,3.5
1106,0.625289095,0.39320176,5,3.5
1107,0.624901668,0.392671576,5,3.5
1108,0.624347578,0.392406255,5,3.5
1109,0.623808669,0.391561491,5,3.5
1110,0.622322405,0.391101831,5,3.5
1111,0.621002238,0.39067056,5,3.5
1112,0.622222053,0.39192325,5,3.5
1113,0.621613942,0.391432432,5,3.5
1114,0.621004972,0.391174899,5,3.5
1115,0.620542305,0.390900904,5,3.5
1116,0.620011014,0.390675283,5,3.5
1117,0.618407114,0.389965108,5,3.5
1118,0.617689738,0.389545372,5,3.5
1119,0.616814181,0.389580994,5,3.5
1120,0.617158415,0.389266765,5,3.5
1121,0.616712146,0.389164628,5,3.5
1122,0.616353221,0.388949324,5,3.5
1123,0.615924105,0.388494083,5,3.5
1124,0.61525393,0.387367245,5,3.5
1125,0.613398133,0.386745338,5,3.5
1126,0.612377102,0.38627683,5,3.5
1127,0.612706008,0.386282338,5,3.5
1128,0.612261721,0.385935315,5,3.5
1129,0.611949122,0.385705049,5,3.5
1130,0.611497846,0.38541291,5,3.5
1131,0.611101497,0.384787758,5,3.5
1132,0.610435839,0.384360415,5,3.5
1133,0.608802183,0.383830869,5,3.5
1134,0.608748615,0.38388281,5,3.5
1135,0.608467942,0.383526394,5,3.5
1136,0.608094337,0.383283049,5,3.5
1137,0.607579828,0.382919039,5,3.5
1138,0.607302731,0.382568537,5,3.5
1139,0.606019426,0.38173043,5,3.5
1140,0.605265821,0.381289056,5,3.5
1141,0.604451047,0.381354333,5,3.5
1142,0.60482249,0.381112188,5,3.5
1143,0.604542227,0.380795195,5,3.5
1144,0.604215931,0.380464541,5,3.5
1145,0.603859106,0.380068159,5,3.5
1146,0.603727647,0.379712782,5,3.5
1147,0.602107433,0.379012915,5,3.5
1148,0.601297203,0.378954132,5,3.5
1149,0.601478844,0.37890225,5,3.5
1150,0.601467976,0.378559408,5,3.5
1151,0.601212265,0.378239337,5,3.5
1152,0.600848719,0.377990458,5,3.5
1153,0.600506224,0.377369208,5,3.5
1154,0.599372483,0.377016786,5,3.5
1155,0.598410171,0.376741234,5,3.5
1156,0.598535792,0.37710925,5,3.5
1157,0.598363651,0.377196072,5,3.5
1158,0.598135375,0.377180162,5,3.5
1159,0.59770725,0.377191004,5,3.5
1160,0.59770725,0.377191004,5,3.5
1161,0.597531982,0.377439315,5,4
1162,0.596303398,0.377205487,5,4
1163,0.595665705,0.377530905,5,4
1164,0.595078695,0.378412756,5,4
1165,0.595730626,0.379155105,5,4
1166,0.59563301,0.37982345,5,4
1167,0.595778382,0.380708938,5,4
1168,0.595784895,0.381677181,5,4
1169,0.595773363,0.382836855,5,4
1170,0.594795213,0.383455321,5,4
1171,0.594604033,0.385220808,5,4
1172,0.595522682,0.386648013,5,4
1173,0.596046265,0.388206822,5,4
1174,0.596620697,0.389818365,5,4
1175,0.597499025,0.391733925,5,4
1176,0.598439462,0.392999144,5,4
1177,0.598733861,0.39482428,5,4
1178,0.599510676,0.396744055,5,4
1179,0.601403575,0.39931622,5,4
1180,0.603178548,0.401649312,5,4
1181,0.605162973,0.404081584,5,4
1182,0.607347816,0.406550949,5,4
1183,0.609692518,0.4093364,5,4
1184,0.611314381,0.411458908,5,4
1185,0.613464785,0.414119651,5,4
1186,0.615982612,0.417386715,5,4
1187,0.619797508,0.420321182,5,4
1188,0.623115595,0.423388889,5,4
1189,0.626503339,0.426732886,5,4
1190,0.630308228,0.430140113,5,4
1191,0.633805161,0.43336485,5,4
1192,0.637491619,0.436103922,5,4
1193,0.641677237,0.439895222,5,4
1194,0.647256959,0.443435707,5,4
1195,0.652704068,0.446979569,5,4
1196,0.658228858,0.450484522,5,4
1197,0.663760618,0.454058663,5,4
1198,0.669324427,0.457170576,5,4
1199,0.674181321,0.460805367,5,4
1200,0.679336853,0.464401176,5,4
1201,0.686189017,0.468536479,5,4
1202,0.692728903,0.472895327,5,4
1203,0.69973164,0.476749522,5,4
1204,0.706457988,0.48045745,5,4
1205,0.713248236,0.484111283,5,4
1206,0.719014291,0.486932937,5,4
1207,0.725714252,0.490502423,5,4
1208,0.732844626,0.494880467,5,4
1209,0.74083504,0.498749201,5,4
1210,0.748462446,0.502689104,5,4
1211,0.755863041,0.506710192,5,4
1212,0.763537565,0.510772144,5,4
1213,0.769980967,0.514329834,5,4
1214,0.777010403,0.518043618,5,4
1215,0.784054507,0.522765426,5,4
1216,0.792305547,0.527105729,5,4
1217,0.8000119,0.531262497,5,4
1218,0.807602044,0.535469048,5,4
1219,0.81512255,0.539477681,5,4
1220,0.822797199,0.542738256,5,4
1221,0.829064727,0.546365698,5,4
1222,0.836124394,0.550293043,5,4
1223,0.844362851,0.555038198,5,4
1224,0.852090397,0.558434339,5,4
1225,0.85936415,0.561877051,5,4
1226,0.86652832,0.564761475,5,4
1227,0.873429403,0.567333016,5,4
1228,0.879120827,0.56869519,5,4
1229,0.885346849,0.570502551,5,4
1230,0.892033498,0.572759571,5,4
1231,0.899994148,0.574220056,5,4
1232,0.907187512,0.575304828,5,4
1233,0.913972205,0.575963071,5,4
1234,0.920542971,0.576602922,5,4
1235,0.925805487,0.576828526,5,4
1236,0.931040218,0.57619861,5,4
1237,0.935974279,0.576626572,5,4
1238,0.942154691,0.576532604,5,4
1239,0.947278985,0.576181618,5,4
1240,0.951737946,0.575655007,5,4
1241,0.955601002,0.575126996,5,4
1242,0.959154243,0.573627551,5,4
1243,0.960732681,0.572418714,5,4
1244,0.962695463,0.571590949,5,4
1245,0.966063396,0.571665043,5,4
1246,0.968358827,0.570963475,5,4
1247,0.969712687,0.570186001,5,4
1248,0.971162239,0.569322445,5,4
1249,0.97204391,0.568568651,5,4
1250,0.971347427,0.566458778,5,4
1251,0.970867942,0.565164758,5,4
1252,0.970886068,0.56456322,5,4
1253,0.971450756,0.563229553,5,4
1254,0.970927112,0.561881215,5,4
1255,0.970397607,0.56081762,5,4
1256,0.969567024,0.559768131,5,4
1257,0.967334687,0.558170206,5,4
1258,0.965706925,0.557075355,5,4
1259,0.963800233,0.556617768,5,4
1260,0.963378281,0.555719389,5,4
1261,0.961880019,0.554610063,5,4
1262,0.960321838,0.5535635,5,4
1263,0.958501729,0.552190481,5,4
1264,0.956671533,0.549966563,5,4
1265,0.953188742,0.548281091,5,4
1266,0.950428494,0.546730211,5,4
1267,0.949204527,0.545934146,5,4
1268,0.947258675,0.544552333,5,4
1269,0.944973688,0.543271241,5,4
1270,0.942692182,0.542022288,5,4
1271,0.94026959,0.540356395,5,4
1272,0.937715416,0.53854527,5,4
1273,0.933036178,0.537275476,5,4
1274,0.93126451,0.536471239,5,4
1275,0.928918162,0.535402931,5,4
1276,0.926248081,0.534061368,5,4
1277,0.92350765,0.532842595,5,4
1278,0.920999425,0.531161217,5,4
1279,0.916718821,0.529264038,5,4
1280,0.913679984,0.527745735,5,4
1281,0.910419087,0.52725817,5,4
1282,0.908842759,0.526164297,5,4
1283,0.906207109,0.524991374,5,4
1284,0.90363975,0.523715607,5,4
1285,0.90087574,0.522323296,5,4
1286,0.89840695,0.520178054,5,4
1287,0.894034561,0.518883572,5,4
1288,0.890836511,0.517774827,5,4
1289,0.88923913,0.517010011,5,4
1290,0.886812368,0.515935199,5,4
1291,0.884256486,0.514832982,5,4
1292,0.881613052,0.513656714,5,4
1293,0.879047353,0.512261312,5,4
1294,0.876452369,0.510602872,5,4
1295,0.872132442,0.509273473,5,4
1296,0.870219945,0.508646561,5,4
1297,0.868084457,0.507547201,5,4
1298,0.865520253,0.506311733,5,4
1299,0.863048353,0.505165981,5,4
1300,0.860834597,0.50404974,5,4
1301,0.857254157,0.502360802,5,4
1302,0.854274704,0.501186511,5,4
1303,0.851695336,0.500722616,5,4
1304,0.85012633,0.499666993,5,4
1305,0.847864371,0.498350349,5,4
1306,0.845449251,0.497267486,5,4
1307,0.843296534,0.496062151,5,4
1308,0.841363371,0.494355495,5,4
1309,0.837506253,0.493132266,5,4
1310,0.834755938,0.492206227,5,4
1311,0.833445764,0.491825295,5,4
1312,0.831320495,0.490922819,5,4
1313,0.829193815,0.490034362,5,4
1314,0.827146909,0.488949134,5,4
1315,0.824883907,0.487352996,5,4
1316,0.821500525,0.486174455,5,4
1317,0.818786166,0.484847627,5,4
1318,0.817180355,0.484152767,5,4
1319,0.815340195,0.48348572,5,4
1320,0.813289545,0.482440642,5,4
1321,0.811164618,0.481295901,5,4
1322,0.809193195,0.48033647,5,4
1323,0.806128846,0.478880821,5,4
1324,0.803586907,0.477849808,5,4
1325,0.801255734,0.477559018,5,4
1326,0.800353548,0.476696194,5,4
1327,0.798586038,0.475583012,5,4
1328,0.796771704,0.474799306,5,4
1329,0.79503299,0.473986875,5,4
1330,0.793037428,0.473295576,5,4
1331,0.78993848,0.471519402,5,4
1332,0.78756232,0.471130667,5,4
1333,0.786660759,0.470334316,5,4
1334,0.78502473,0.469401238,5,4
1335,0.783481722,0.468344357,5,4
1336,0.781785902,0.467533123,5,4
1337,0.780079035,0.466171325,5,4
1338,0.777274887,0.465225534,5,4
1339,0.774955985,0.464392422,5,4
1340,0.773997393,0.464009018,5,4
1341,0.772533941,0.463185214,5,4
1342,0.770979695,0.462371598,5,4
1343,0.769398125,0.46171027,5,4
1344,0.767742675,0.461239892,5,4
1345,0.765960691,0.459776645,5,4
1346,0.762860897,0.458694593,5,4
1347,0.76162711,0.45845388,5,4
1348,0.760309488,0.457809352,5,4
1349,0.758806674,0.457022966,5,4
1350,0.757274336,0.456388522,5,4
1351,0.75585294,0.455581765,5,4
1352,0.753436907,0.454214911,5,4
1353,0.751357662,0.453214838,5,4
1354,0.74947215,0.453160567,5,4
1355,0.749110668,0.452609985,5,4
1356,0.747901776,0.452016044,5,4
1357,0.746616065,0.451383307,5,4
1358,0.745217454,0.450756915,5,4
1359,0.744069357,0.449487382,5,4
1360,0.741492718,0.448716859,5,4
1361,0.739585743,0.447944213,5,4
1362,0.739122581,0.447714769,5,4
1363,0.737995247,0.446952604,5,4
1364,0.736776136,0.446215348,5,4
1365,0.735531728,0.445502226,5,4
1366,0.734095461,0.444123374,5,4
1367,0.731940535,0.443351394,5,4
1368,0.730165437,0.442731923,5,4
1369,0.729493653,0.442613403,5,4
1370,0.728474058,0.441992155,5,4
1371,0.727222869,0.441356389,5,4
1372,0.726013996,0.440878721,5,4
1373,0.724897164,0.440238151,5,4
1374,0.722921826,0.439171339,5,4
1375,0.721088664,0.438199542,5,4
1376,0.719488994,0.438044427,5,4
1377,0.719310103,0.437438372,5,4
1378,0.718387249,0.436847772,5,4
1379,0.717270445,0.436169061,5,4
1380,0.716027492,0.435520246,5,4
1381,0.715079123,0.43447685,5,4
1382,0.712861673,0.433701349,5,4
1383,0.711222203,0.433238019,5,4
1384,0.710902514,0.433381439,5,4
1385,0.710065987,0.432976635,5,4
1386,0.709114334,0.432406847,5,4
1387,0.707995337,0.431660976,5,4
1388,0.70716196,0.43113491,5,4
1389,0.706056066,0.430106817,5,4
1390,0.703562768,0.4297124,5,4
1391,0.703126525,0.429576987,5,4
1392,0.702372483,0.429027767,5,4
1393,0.701725712,0.428246881,5,4
1394,0.700683126,0.427704783,5,4
1395,0.699850033,0.427017945,5,4
1396,0.698011384,0.426008726,5,4
1397,0.696605964,0.425336218,5,4
1398,0.695232549,0.42542302,5,4
1399,0.695212931,0.425079151,5,4
1400,0.694252385,0.424595746,5,4
1401,0.693569053,0.424150613,5,4
1402,0.692902657,0.423472122,5,4
1403,0.692209039,0.422397258,5,4
1404,0.690185519,0.421644893,5,4
1405,0.688849168,0.421062795,5,4
1406,0.688787904,0.421071089,5,4
1407,0.688156615,0.42053672,5,4
1408,0.687405374,0.420091548,5,4
1409,0.686571085,0.419748784,5,4
1410,0.685719139,0.418788204,5,4
1411,0.684540729,0.418153316,5,4
1412,0.682596106,0.417656567,5,4
1413,0.682209159,0.417550584,5,4
1414,0.681621131,0.417093659,5,4
1415,0.681033253,0.416615741,5,4
1416,0.680178669,0.416256315,5,4
1417,0.679581079,0.415807317,5,4
1418,0.677926719,0.414901761,5,4
1419,0.676753476,0.414165177,5,4
1420,0.675674639,0.414146368,5,4
1421,0.675742346,0.41367852,5,4
1422,0.675211314,0.413325324,5,4
1423,0.674647407,0.412895087,5,4
1424,0.674042428,0.412451122,5,4
1425,0.673036172,0.412154692,5,4
1426,0.671300363,0.411127678,5,4
1427,0.670119114,0.411129245,5,4
1428,0.670088529,0.410620048,5,4
1429,0.669653254,0.410264127,5,4
1430,0.669030301,0.409813262,5,4
1431,0.66845438,0.409532429,5,4
1432,0.667681886,0.40859175,5,4
1433,0.666316548,0.408501554,5,4
1434,0.665221576,0.40793697,5,4
1435,0.664950544,0.407928122,5,4
1436,0.664443633,0.407700313,5,4
1437,0.663996268,0.407398368,5,4
1438,0.663625159,0.407181887,5,4
1439,0.662979653,0.407070203,5,4
1440,0.661710219,0.405959979,5,4
1441,0.660282544,0.405523675,5,4
1442,0.659809034,0.405611047,5,4
1443,0.659735686,0.405594923,5,4
1444,0.659297328,0.405663016,5,4
1445,0.65856987,0.405935741,5,4
1446,0.658101779,0.406564352,5,4
1447,0.656836519,0.406604493,5,4
1448,0.655841529,0.407245209,5,4
1449,0.654987278,0.408535354,5,4
1450,0.654987278,0.408535354,5,4
1451,0.655328206,0.409635267,5,4.5
1452,0.655125732,0.41061224,5,4.5
1453,0.654941395,0.411913879,5,4.5
1454,0.654864314,0.413295789,5,4.5
1455,0.654836101,0.41444583,5,4.5
1456,0.653694363,0.416271343,5,4.5
1457,0.653494594,0.418338817,5,4.5
1458,0.654600744,0.420883249,5,4.5
1459,0.65543701,0.42335426,5,4.5
